category_id,product_name,sku,qty,Price,discount_percentage,weight(kg),brand,size,status,contact,color,bike,car,van,height(cm),width(cm),length(cm),product_image
7,Evo-Stik 'Sticks LikeAdhesive Clear 290ml,57252,1,6.69,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/57252_P?$autoprodblock$
7,Evo-Stik 'Sticks LikeAdhesive 290ml,22070,51,6.69,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/22070_P?$autoprodblock$
7,Evo-Stik Sticks Like Sh*t Turbo Grab Adhesive White 290ml,4072P,71,8.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/4072P_P?$autoprodblock$
7,No Nonsense  Grab Adhesive Solvent-Free White 310ml,87451,43,2.39,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/87451_P?$autoprodblock$
7,Soudal Fix All High Tack Adhesive & Sealant White 290ml,64585,14,6.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/64585_P?$autoprodblock$
7,Gripfill  Adhesive 350ml,10261,22,2.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/10261_P?$autoprodblock$
7,Gripfill  Grab Adhesive 350ml 12 Pack,45901,5,31.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/45901_P?$autoprodblock$
7,No Nonsense I Can't Believe It's Not Nails Adhesive White 290ml,322KH,5,3.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/322KH_P?$autoprodblock$
7,Dow Insta Stik Expanding Foam Grab Adhesive Gun Grade 750ml,72793,6,14.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/72793_P?$autoprodblock$
7,Soudal Adhesive Foam Hand-Held 750ml,9633H,3,10.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/9633H_P?$autoprodblock$
7,No Nonsense Expanding Sticky Foam Gun Grade 750ml,6576H,2,10.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/6576H_P?$autoprodblock$
7,Geocel Trade Mate Mirror Fix White 310ml,95057,11,12.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/95057_P?$autoprodblock$
7,Everbuild  Solvented Grab Adhesive 350ml,6048H,21,3.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/6048H_P?$autoprodblock$
7,Gripfill  Solvent-Free White 350ml,64958,32,4.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/64958_P?$autoprodblock$
7,Evo-Stik Gripfill Max Solvent Free Grab Adhesive White 290ml,241PP,22,6.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/241PP_P?$autoprodblock$
7,Evo-Stik The Dogs B*ll*cks Adhesive & Sealant Clear 290ml,991FJ,0,12.49,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/991FJ_P?$autoprodblock$
7,Make Good MGPRPLN029 Plasterboard Adhesive White 10kg,230GP,5,7.39,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/230GP_P?$autoprodblock$
7,Everbuild Pinkgrip Solvent-Free Grab Adhesive Pink 350ml,7731P,4,3.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/7731P_P?$autoprodblock$
7,No Nonsense  Solvented Grab Adhesive 350ml,7454D,14,2.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/7454D_P?$autoprodblock$
7,No Nonsense Expanding Sticky Foam Hand-Held 750ml,4108H,2,10.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/4108H_P?$autoprodblock$
7,Geocel The Works Pro X Grab Adhesive White 290ml,116KH,1,7.89,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/116KH_P?$autoprodblock$
7,Evo-Stik The Dogs B*ll*cks Adhesive & Sealant White 290ml,155FJ,3,12.49,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/155FJ_P?$autoprodblock$
7,Evo-Stik 'Sticks LikeSolvent-Free Grab Adhesive White 400ml,239HT,0,8.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/239HT_P?$autoprodblock$
7,Evo-Stik 'Sticks LikeSolvent-Free Grab Adhesive Clear 400ml,823HT,1,9.99,0,0.36,null,null,1,7976621849,null,1,0,0,22.7,6.4,4.9,https://media.screwfix.com/is/image/ae235/823HT_P?$autoprodblock$
7,No Nonsense Contact Adhesive Natural 500ml,32657,119,4.38,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/32657_P?$autoprodblock$
7,Evo-Stik 528 Industrial Contact Adhesive Transluscent Amber 2.5Ltr,42076,2,37.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/42076_P?$autoprodblock$
7,Araldite 2-Part Epoxy Adhesive Tubes Opaque 2 x 15ml,2457H,15,5.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/2457H_P?$autoprodblock$
7,Bostik Feltfix Bituminous Roof Felt Adhesive Black 5Ltr,41499,0,21.49,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/41499_P?$autoprodblock$
7,Supercove Supercove Coving Adhesive White 310ml,28537,4,3.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/28537_P?$autoprodblock$
7,Evo-Stik Impact Adhesive Off-White To Amber 250ml,38770,3,6.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/38770_P?$autoprodblock$
7,Gorilla Glue 250ml,51887,4,13.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/51887_P?$autoprodblock$
7,No Nonsense Superglue 50g,79181,23,3.49,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/79181_P?$autoprodblock$
7,Gorilla Glue 115ml,54593,7,9.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/54593_P?$autoprodblock$
7,Loctite Hot Melt Glue Gun Sticks 6 Pack,86731,0,4.19,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/86731_P?$autoprodblock$
7,Evo-Stik Impact Adhesive Light Amber 500ml,72928,0,10.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/72928_P?$autoprodblock$
7,No Nonsense Contact Adhesive Beige 1Ltr,34758,1,11.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/34758_P?$autoprodblock$
7,No Nonsense Superglue 20g,26780,3,1.79,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/26780_P?$autoprodblock$
7,MitreBond Adhesive Trade Kit,83841,0,14.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/83841_P?$autoprodblock$
7,No Nonsense PU Adhesive 250ml,579KH,0,10.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/579KH_P?$autoprodblock$
7,No Nonsense PU Adhesive 115ml,976KH,0,8.49,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/976KH_P?$autoprodblock$
7,MitreBond Aerosol Kit,28848,43,5.98,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/28848_P?$autoprodblock$
7,No Nonsense Mitre Adhesive Trade Pack 400ml,35338,16,11.99,0,0.365,null,null,1,7976621849,null,1,0,0,4.39,21.41,3.4,https://media.screwfix.com/is/image/ae235/35338_P?$autoprodblock$
7,Gorilla Glue Wood Glue 532ml,83299,9,8.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/83299_P?$autoprodblock$
7,Evo-Stik Wood Adhesive Exterior 1Ltr,81882,6,12.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/81882_P?$autoprodblock$
7,Evo-Stik Polyurethane Wood Adhesive 310ml,40778,7,12.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/40778_P?$autoprodblock$
7,No Nonsense Mitre Adhesive 200ml,41795,15,6.49,0,0.159,null,null,,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/41795_P?$autoprodblock$
7,Evo-Stik Wood Adhesive Interior 1Ltr,37901,2,10.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/37901_P?$autoprodblock$
7,Gorilla Glue Wood Glue 236ml,43424,6,6.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/43424_P?$autoprodblock$
7,Evo-Stik Wood Adhesive Exterior 500ml,65910,2,8.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/65910_P?$autoprodblock$
7,Evo-Stik Wood Adhesive Interior 500ml,59593,8,6.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/59593_P?$autoprodblock$
7,MitreBond Adhesive Trade Kit,83841,0,14.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/83841_P?$autoprodblock$
7,No Nonsense PVA Wood Adhesive 532ml,297KH,0,7.49,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/297KH_P?$autoprodblock$
7,No Nonsense PVA Wood Adhesive 236ml,831KH,0,5.49,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/831KH_P?$autoprodblock$
7,No Nonsense Contact Adhesive Natural 500ml,32657,119,4.38,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/32657_P?$autoprodblock$
7,Mapei Ultrabond Eco VS90 Plus HT Vinyl/Rubber Flooring Adhesive 5kg,8267H,6,20.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/8267H_P?$autoprodblock$
7,Bostik Laybond Wood Floor Adhesive 7kg,1649D,0,42.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/1649D_P?$autoprodblock$
7,Bostik Laybond Vinyl Floor Adhesive 5kg,9199D,0,34.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/9199D_P?$autoprodblock$
7,Mapei Ultrabond Eco Tack Carpet Tackifier 5kg,50146,1,56.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/50146_P?$autoprodblock$
7,No Nonsense Contact Adhesive Beige 1Ltr,34758,0,11.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/34758_P?$autoprodblock$
7,Soudal Fix All High Tack Adhesive & Sealant White 290ml,64585,14,6.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/64585_P?$autoprodblock$
7,Soudal Fix All Sealant & Adhesive Crystal 290ml,51412,0,6.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/51412_P?$autoprodblock$
7,OB1 Multi-Surface Sealant & Adhesive Clear 290ml,434JF,10,12.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/434JF_P?$autoprodblock$
7,OB1 Multi-Surface Sealant & Adhesive White 290ml,514JF,10,12.99,0,0.159,null,null,1,7976621849,null,1,0,0,40,10,30,https://media.screwfix.com/is/image/ae235/514JF_P?$autoprodblock$
7,No Nonsense X8 Hybrid Sealant & Adhesive Black 290ml,912FR,4,9.99,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/912FR_P?$autoprodblock$
7,Geocel The Works Pro Sealant and Adhesive Clear 290ml,250JJ,4,13.69,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/250JJ_P?$autoprodblock$
7,Evo-Stik The Dogs B*ll*cks Adhesive & Sealant Clear 290ml,991FJ,0,12.49,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/991FJ_P?$autoprodblock$
7,No Nonsense X8 Hybrid Sealant & Adhesive Clear 290ml,168HT,2,9.99,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/168HT_P?$autoprodblock$
7,OB1 Multi-Purpose Sealant & Adhesive Black 290ml,784JF,4,12.99,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/784JF_P?$autoprodblock$
7,No Nonsense X8 Hybrid Sealant & Adhesive White 290ml,375FR,6,9.99,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/375FR_P?$autoprodblock$
7,OB1 Multi-Surface Sealant & Adhesive Grey 290ml,534JF,3,12.99,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/534JF_P?$autoprodblock$
7,Geocel The Works Pro Sealant and Adhesive Black 290ml,635JJ,2,11.69,0,0.35,null,null,1,7976621849,null,1,0,0,4.9,4.9,23,https://media.screwfix.com/is/image/ae235/635JJ_P?$autoprodblock$
